number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_softgate_score,attr_softgate_info.Sat,attr_softgate_info.Drift,attr_softgate_info.LagRatio,attr_softgate_info.THD,attr_softgate_info.z_sat,attr_softgate_info.z_drift,attr_softgate_info.z_lag,attr_softgate_info.z_thd,attr_CQ,attr_GR,attr_KR,attr_MC
382,COMPLETE,"[3.0, 2.8221743685440246]",2025-09-05T16:49:02.962008,2025-09-05T16:57:06.663121,483.701113,0.005685534371971901,0.22144570522959198,0.018258814638769525,50.0,passed,0.6918840571826487,0.237,0.0036988960171944895,0.004,0.11296487525221093,0.763,0.9963011039828055,0.020000000000000018,0.8587939059347364,3.0,1.0,4.0,2.8221743685440246
383,COMPLETE,"[8.0, 3.1014557028181042]",2025-09-05T16:57:06.674132,2025-09-05T17:05:10.861679,484.187547,0.0748707013011316,0.10940170418090282,0.0588885175646886,50.0,passed,0.6134498635145516,0.343,0.04802827263434497,0.092,0.5859722733074487,0.657,0.951971727365655,0.45999999999999996,0.2675346583656891,8.0,11.0,19.0,3.1014557028181042
384,COMPLETE,"[13.0, 4.7023849112647]",2025-09-05T17:05:10.872689,2025-09-05T17:13:15.133302,484.260613,0.051817265663437785,0.152049361907205,0.09280597684120843,50.0,passed,0.57422178021226,0.518,0.0391518748094803,0.036,0.2827610043414799,0.482,0.9608481251905197,0.18000000000000005,0.6465487445731501,13.0,1.0,14.0,4.7023849112647
385,COMPLETE,"[5.0, 6.121600519365163]",2025-09-05T17:13:15.143312,2025-09-05T17:21:19.315846,484.172534,0.054491652422439966,0.07987285866308844,0.034430780467640275,50.0,passed,0.6355303222878375,0.282,0.04370735135821442,0.052,0.42737135949043525,0.718,0.9562926486417855,0.2599999999999999,0.46578580063695596,5.0,4.0,9.0,6.121600519365163
386,COMPLETE,"[11.0, 5.154646056446787]",2025-09-05T17:21:19.326856,2025-09-05T17:29:23.083018,483.756162,0.054491652422439966,0.15655485837628175,0.06942374371316587,50.0,passed,0.6086743741370522,0.428,0.04549015028968412,0.056,0.34461235316210703,0.5720000000000001,0.9545098497103159,0.2799999999999999,0.5692345585473662,11.0,3.0,14.0,5.154646056446787
387,COMPLETE,"[11.0, 5.136448606013101]",2025-09-05T17:29:23.094028,2025-09-05T17:37:26.719073,483.625045,0.054491652422439966,0.15655485837628175,0.06994543007715176,50.0,passed,0.605527962932661,0.438,0.045471315884968715,0.056,0.3432168323843876,0.562,0.9545286841150313,0.2799999999999999,0.5709789595195155,11.0,3.0,14.0,5.136448606013101
388,COMPLETE,"[12.0, 4.600475330703926]",2025-09-05T17:37:26.730084,2025-09-05T17:45:29.525388,482.795304,0.054491652422439966,0.2434634999466773,0.07887946800609245,50.0,passed,0.5998302799360787,0.473,0.04952636641788784,0.06,0.3289525138377972,0.527,0.9504736335821121,0.29999999999999993,0.5888093577027536,12.0,3.0,15.0,4.600475330703926
389,COMPLETE,"[12.0, 3.601164789526413]",2025-09-05T17:45:29.537398,2025-09-05T17:53:32.886197,483.348799,0.054491652422439966,0.48079327832077057,0.07983255115084514,50.0,passed,0.6027015039848717,0.482,0.0537725544949015,0.068,0.332621429565612,0.518,0.9462274455050985,0.33999999999999997,0.584223213042985,12.0,2.0,14.0,3.601164789526413
390,COMPLETE,"[9.0, 5.6296942566984995]",2025-09-05T17:53:32.896207,2025-09-05T18:01:35.993781,483.097574,0.054491652422439966,0.15655485837628175,0.04857401066965112,50.0,passed,0.6636628921935026,0.264,0.04322385931066591,0.072,0.4205245719153237,0.736,0.956776140689334,0.36,0.47434428510584536,9.0,3.0,12.0,5.6296942566984995
391,COMPLETE,"[7.0, 5.674541993304253]",2025-09-05T18:01:36.005791,2025-09-05T18:09:39.965136,483.959345,0.054491652422439966,0.21386138557683979,0.03148392364742288,50.0,passed,0.6714108471006133,0.232,0.0315144933505861,0.096,0.5420421182469606,0.768,0.9684855066494139,0.48,0.3224473521912993,7.0,4.0,11.0,5.674541993304253
392,COMPLETE,"[9.0, 5.54497858166717]",2025-09-05T18:09:39.977146,2025-09-05T18:17:43.436044,483.458898,0.054491652422439966,0.15655485837628175,0.05212625105681192,50.0,passed,0.66066408544359,0.272,0.044120103382427826,0.068,0.404423554843212,0.728,0.9558798966175722,0.33999999999999997,0.49447055644598503,9.0,3.0,12.0,5.54497858166717
393,COMPLETE,"[11.0, 4.961289083001147]",2025-09-05T18:17:43.447053,2025-09-05T18:25:47.335334,483.888281,0.054491652422439966,0.15655485837628175,0.07887946800609245,50.0,passed,0.5910910443321923,0.472,0.04466301572000977,0.048,0.32217280695122125,0.528,0.9553369842799903,0.23999999999999988,0.5972839913109735,11.0,3.0,14.0,4.961289083001147
394,COMPLETE,"[-5.0, -5.0]",2025-09-05T18:25:47.346345,2025-09-05T18:25:48.010937,0.664592,0.6225707760797436,0.4083943472670089,0.03564245579868995,50.0,penalized,0.28503983676124356,0.76,0.19584065295502567,2.388,6.507547383120956,0.24,0.8041593470449744,0.0,0.0,,,,
395,COMPLETE,"[11.0, 4.935210808475164]",2025-09-05T18:25:48.022948,2025-09-05T18:33:52.038342,484.015394,0.054491652422439966,0.15655485837628175,0.07998536030054047,50.0,passed,0.5895946816109098,0.478,0.04451001796935572,0.048,0.319911255587005,0.522,0.9554899820306443,0.23999999999999988,0.6001109305162438,11.0,3.0,14.0,4.935210808475164
396,COMPLETE,"[11.0, 5.383540306044548]",2025-09-05T18:33:52.049352,2025-09-05T18:41:56.258920,484.209568,0.054491652422439966,0.16888521590617497,0.05612647361535459,50.0,passed,0.6613724025054009,0.279,0.04512485278442755,0.068,0.39078553719396875,0.721,0.9548751472155724,0.33999999999999997,0.511518078507539,11.0,3.0,14.0,5.383540306044548
397,COMPLETE,"[-5.0, -5.0]",2025-09-05T18:41:56.268930,2025-09-05T18:41:56.937526,0.668596,0.3967399520474256,0.15655485837628175,0.09280597684120843,50.0,penalized,0.26571113504395055,0.84,0.16115545982419774,2.072,8.70208459590609,0.16000000000000003,0.8388445401758022,0.0,0.0,,,,
398,COMPLETE,"[-5.0, -5.0]",2025-09-05T18:41:56.949537,2025-09-05T18:41:57.628144,0.678607,0.11125328444701595,0.5454559362765345,0.015498381076254598,50.0,penalized,0.4607588978511247,0.273,0.17476440859550085,2.42,3.462182434126706,0.727,0.8252355914044991,0.0,0.0,,,,
399,COMPLETE,"[6.0, 5.903726594020888]",2025-09-05T18:41:57.640154,2025-09-05T18:50:01.854727,484.214573,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
400,COMPLETE,"[5.0, 6.161217568077339]",2025-09-05T18:50:01.865736,2025-09-05T18:58:05.424722,483.558986,0.054491652422439966,0.1069671241422181,0.03148952991052294,50.0,passed,0.656021361245689,0.247,0.04184377324080592,0.072,0.47627078177643806,0.753,0.9581562267591941,0.36,0.40466152277945244,5.0,4.0,9.0,6.161217568077339
401,COMPLETE,"[-5.0, -5.0]",2025-09-05T18:58:05.436733,2025-09-05T18:58:06.122345,0.685612,0.20068045311128282,0.3219320741655105,0.00914848305656962,50.0,penalized,0.3815862295542804,0.473,0.21145508178287842,1.508,2.5891060407368647,0.527,0.7885449182171216,0.0,0.0,,,,
402,COMPLETE,"[11.0, 5.0496524262366025]",2025-09-05T18:58:06.134356,2025-09-05T19:06:10.428000,484.293644,0.054491652422439966,0.15655485837628175,0.074426843336727,50.0,passed,0.5974075725367819,0.458,0.04514924902277461,0.052,0.33202046083009773,0.542,0.9548507509772254,0.2599999999999999,0.5849744239623779,11.0,3.0,14.0,5.0496524262366025
403,COMPLETE,"[-5.0, -5.0]",2025-09-05T19:06:10.440010,2025-09-05T19:06:11.108608,0.668598,0.3402094724744811,0.15655485837628175,0.08690894396707288,50.0,penalized,0.27330320324719526,0.821,0.15738718701121884,2.068,7.699031015246968,0.17900000000000005,0.8426128129887811,0.0,0.0,,,,
404,COMPLETE,"[6.0, 6.105267609179893]",2025-09-05T19:06:11.119617,2025-09-05T19:14:14.544484,483.424867,0.054491652422439966,0.1069671241422181,0.034430780467640275,50.0,passed,0.6545694036151495,0.25,0.04217281282917594,0.068,0.4615495727102261,0.75,0.957827187170824,0.33999999999999997,0.42306303411221735,6.0,4.0,10.0,6.105267609179893
405,COMPLETE,"[13.0, 3.968051162924111]",2025-09-05T19:14:14.555494,2025-09-05T19:22:17.731137,483.175643,0.054491652422439966,0.3083846793047826,0.0899593104271933,50.0,passed,0.5860404769693021,0.514,0.05095803015690675,0.056,0.30928006196588487,0.486,0.9490419698430932,0.2799999999999999,0.6133999225426439,13.0,2.0,15.0,3.968051162924111
406,COMPLETE,"[-5.0, -5.0]",2025-09-05T19:22:17.744149,2025-09-05T19:22:18.412747,0.668598,0.5462971327614298,0.3083846793047826,0.07887946800609245,50.0,penalized,0.2659209897409415,0.825,0.18131604103623397,2.104,9.779454274307502,0.17500000000000004,0.818683958963766,0.0,0.0,,,,
407,COMPLETE,"[5.0, 4.8468332184616845]",2025-09-05T19:22:18.423756,2025-09-05T19:30:21.923690,483.499934,0.054491652422439966,0.0311386657759758,0.0866468731174504,50.0,passed,0.6184764732788679,0.414,0.022839403960525993,0.032,0.2516547029240026,0.5860000000000001,0.977160596039474,0.16000000000000003,0.6854316213449967,5.0,4.0,9.0,4.8468332184616845
408,COMPLETE,"[-5.0, -5.0]",2025-09-05T19:30:21.934700,2025-09-05T19:30:22.599294,0.664594,0.62746002277717,0.2434634999466773,0.00914848305656962,50.0,penalized,0.31245517893037167,0.661,0.22477928427851324,1.504,3.582324639671015,0.33899999999999997,0.7752207157214868,0.0,0.0,,,,
409,COMPLETE,"[12.0, 4.027633226255186]",2025-09-05T19:30:22.611305,2025-09-05T19:38:26.278388,483.667083,0.054491652422439966,0.4083943472670089,0.074426843336727,50.0,passed,0.6208512532833794,0.422,0.052470281454135584,0.068,0.3453247054123468,0.5780000000000001,0.9475297185458644,0.33999999999999997,0.5683441182345665,12.0,2.0,14.0,4.027633226255186
410,COMPLETE,"[10.0, 2.4714162098522405]",2025-09-05T19:38:26.289398,2025-09-05T19:46:29.857392,483.567994,0.11338198123158749,0.021209471145828475,0.00914848305656962,50.0,passed,0.6216078552880379,0.082,0.06864555249808112,0.024,0.6261230263497674,0.918,0.9313544475019189,0.12,0.2173462170627909,10.0,1.0,11.0,2.4714162098522405
411,COMPLETE,"[6.0, 5.911843644039461]",2025-09-05T19:46:29.868402,2025-09-05T19:54:32.856879,482.988477,0.054491652422439966,0.152049361907205,0.034430780467640275,50.0,passed,0.6661796808446661,0.241,0.037865446632439,0.084,0.4960158299888973,0.759,0.962134553367561,0.42000000000000004,0.37998021251387837,6.0,4.0,10.0,5.911843644039461
412,COMPLETE,"[-5.0, -5.0]",2025-09-05T19:54:32.866888,2025-09-05T19:54:33.548497,0.681609,0.11338198123158749,0.10940170418090282,0.09068920540348548,50.0,penalized,0.551633484026025,0.47,0.03146606389590003,0.124,0.8656596284040334,0.53,0.9685339361041,0.6199999999999999,0.0,,,,
413,COMPLETE,"[-5.0, -5.0]",2025-09-05T19:54:33.560507,2025-09-05T19:54:34.226102,0.665595,0.5872139819147749,0.16888521590617497,0.05612647361535459,50.0,penalized,0.28544385822766105,0.768,0.18302456708935583,2.404,7.42573869077691,0.23199999999999998,0.8169754329106442,0.0,0.0,,,,
414,COMPLETE,"[9.0, 5.380923827965305]",2025-09-05T19:54:34.237111,2025-09-05T20:02:37.763069,483.525958,0.054491652422439966,0.3083846793047826,0.034430780467640275,50.0,passed,0.678403737152339,0.225,0.03042477628200114,0.1,0.5409602751086422,0.775,0.9695752237179989,0.5,0.32379965611419725,9.0,3.0,12.0,5.380923827965305
415,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:02:37.774079,2025-09-05T20:02:38.442676,0.668597,0.6185768579577269,0.4083943472670089,0.06103534146825067,50.0,penalized,0.28298600114069294,0.777,0.18025599543722817,2.388,8.863265342906244,0.22299999999999998,0.8197440045627719,0.0,0.0,,,,
416,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:02:38.453686,2025-09-05T20:02:39.131292,0.677606,0.11338198123158749,0.4083943472670089,0.074426843336727,50.0,penalized,0.42821043055260355,0.43,0.085158277789586,1.148,2.2740506793459523,0.5700000000000001,0.914841722210414,0.0,0.0,,,,
417,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:02:39.143302,2025-09-05T20:02:39.813901,0.670599,0.07897467170455848,0.4083943472670089,0.034430780467640275,50.0,penalized,0.4946830034313383,0.26,0.05726798627464683,1.14,1.6471120651877298,0.74,0.9427320137253532,0.0,0.0,,,,
418,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:02:39.824911,2025-09-05T20:02:40.494509,0.669598,0.6111918908401026,0.15655485837628175,0.0974579324872936,50.0,penalized,0.26028789924339,0.849,0.17024840302644006,2.088,11.201652107606474,0.15100000000000002,0.8297515969735599,0.0,0.0,,,,
419,COMPLETE,"[12.0, 4.660177930694784]",2025-09-05T20:02:40.505519,2025-09-05T20:10:44.102539,483.59702,0.054491652422439966,0.2339033352402589,0.07887946800609245,50.0,passed,0.5993408440694428,0.475,0.04917834529558089,0.06,0.328458278426648,0.525,0.9508216547044192,0.29999999999999993,0.58942715196669,12.0,3.0,15.0,4.660177930694784
420,COMPLETE,"[12.0, 4.714031150844543]",2025-09-05T20:10:44.115551,2025-09-05T20:18:47.385279,483.269728,0.054491652422439966,0.14484255954404274,0.09280597684120843,50.0,passed,0.5731961029875636,0.521,0.04090879838337987,0.04,0.2969067896663655,0.479,0.9590912016166201,0.20000000000000007,0.6288665129170431,12.0,3.0,15.0,4.714031150844543
421,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:18:47.397290,2025-09-05T20:18:48.074895,0.677605,0.6740202793427179,0.17361878822397442,0.034430780467640275,50.0,penalized,0.2877031794546937,0.754,0.19358728218122528,2.404,5.776037521337906,0.246,0.8064127178187748,0.0,0.0,,,,
422,COMPLETE,"[4.0, 6.061601389977431]",2025-09-05T20:18:48.086906,2025-09-05T20:26:51.179475,483.092569,0.054491652422439966,0.1677479539259852,0.017766519352954382,50.0,passed,0.6648965664909022,0.216,0.026871414792381934,0.1,0.611142319244009,0.784,0.973128585207618,0.5,0.23607210094498887,4.0,4.0,8.0,6.061601389977431
423,COMPLETE,"[7.0, 5.900410614433955]",2025-09-05T20:26:51.191486,2025-09-05T20:34:54.743650,483.552164,0.054491652422439966,0.15655485837628175,0.03564245579868995,50.0,passed,0.6659584022902769,0.245,0.03811549020314962,0.084,0.49105090063574264,0.755,0.9618845097968504,0.42000000000000004,0.38618637420532176,7.0,4.0,11.0,5.900410614433955
424,COMPLETE,"[9.0, 4.393684401091667]",2025-09-05T20:34:54.754659,2025-09-05T20:42:57.993008,483.238349,0.054491652422439966,0.5123300187261525,0.047237041174356086,50.0,passed,0.6794005460578917,0.246,0.040190456072105724,0.092,0.46580735969632747,0.754,0.9598095439278943,0.45999999999999996,0.4177408003795907,9.0,3.0,12.0,4.393684401091667
425,COMPLETE,"[10.0, 4.709326472668655]",2025-09-05T20:42:58.003018,2025-09-05T20:51:00.606962,482.603944,0.054491652422439966,0.38066480902151517,0.05119484610544668,50.0,passed,0.6772933512791907,0.259,0.04341310997503958,0.088,0.4368134849081976,0.741,0.9565868900249604,0.43999999999999995,0.453983143864753,10.0,3.0,13.0,4.709326472668655
426,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:51:00.616971,2025-09-05T20:51:01.287570,0.670599,0.1573521710272462,0.11360045657727304,0.039432666067030275,50.0,penalized,0.3537794655625196,0.627,0.10708213774992166,1.156,3.046944556305024,0.373,0.8929178622500783,0.0,0.0,,,,
427,COMPLETE,"[5.0, 5.000512058662302]",2025-09-05T20:51:01.298580,2025-09-05T20:59:03.328723,482.030143,0.054491652422439966,0.48640197833371723,0.017766519352954382,50.0,passed,0.6732168383161712,0.203,0.010209107088932665,0.12,0.6927235396463823,0.7969999999999999,0.9897908929110674,0.5999999999999999,0.1340955754420221,5.0,4.0,9.0,5.000512058662302
428,COMPLETE,"[-5.0, -5.0]",2025-09-05T20:59:03.339733,2025-09-05T20:59:04.013335,0.673602,0.239168134718443,0.14006526568324365,0.047237041174356086,50.0,penalized,0.3131312899717007,0.714,0.1478748401131972,1.208,4.582253252774314,0.28600000000000003,0.8521251598868028,0.0,0.0,,,,
429,COMPLETE,"[11.0, 5.322639686077525]",2025-09-05T20:59:04.024345,2025-09-05T21:07:07.334318,483.309973,0.054491652422439966,0.1069671241422181,0.07609823255921076,50.0,passed,0.5907456900171915,0.457,0.0385080498118914,0.04,0.31870919011934284,0.5429999999999999,0.9614919501881086,0.20000000000000007,0.6016135123508215,11.0,3.0,14.0,5.322639686077525
430,COMPLETE,"[9.0, 5.470974381745039]",2025-09-05T21:07:07.345328,2025-09-05T21:15:09.607302,482.261974,0.054491652422439966,0.07987285866308844,0.06794593232560361,50.0,passed,0.5910177316970608,0.421,0.033652519895488515,0.028,0.3248765533162682,0.579,0.9663474801045114,0.14,0.5939043083546648,9.0,3.0,12.0,5.470974381745039
431,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:15:09.618312,2025-09-05T21:15:10.290913,0.672601,0.24711351361736025,0.15655485837628175,0.09280597684120843,50.0,penalized,0.27719794084938615,0.82,0.14320823660245552,2.052,6.319466885909783,0.18000000000000005,0.8567917633975445,0.0,0.0,,,,
432,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:15:10.301922,2025-09-05T21:15:10.987535,0.685613,0.5033369296782472,0.061744696865318895,0.017766519352954382,50.0,penalized,0.3295443555837657,0.679,0.13122257766493695,1.18,3.6244473174966014,0.32099999999999995,0.868777422335063,0.0,0.0,,,,
433,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:15:10.999545,2025-09-05T21:15:11.665140,0.665595,0.6495204771760466,0.11360045657727304,0.00914848305656962,50.0,penalized,0.3248566997988775,0.653,0.18637320080449,1.244,3.487274425949745,0.347,0.81362679919551,0.0,0.0,,,,
434,COMPLETE,"[9.0, 5.6296942566984995]",2025-09-05T21:15:11.677151,2025-09-05T21:23:14.461100,482.783949,0.054491652422439966,0.15655485837628175,0.04857401066965112,50.0,passed,0.6636628921935026,0.264,0.04322385931066591,0.072,0.4205245719153237,0.736,0.956776140689334,0.36,0.47434428510584536,9.0,3.0,12.0,5.6296942566984995
435,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:23:14.472109,2025-09-05T21:23:15.137704,0.665595,0.4016242808838601,0.021209471145828475,0.01785404136654352,50.0,penalized,0.5741983733123351,0.464,0.04560650675065957,0.148,1.8260360988972497,0.536,0.9543934932493404,0.74,0.0,,,,
436,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:23:15.148713,2025-09-05T21:23:15.830323,0.68161,0.6729120183029468,0.10940170418090282,0.017766519352954382,50.0,penalized,0.3023399227796405,0.72,0.18264030888143787,1.24,4.350333242014192,0.28,0.8173596911185621,0.0,0.0,,,,
437,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:23:15.842334,2025-09-05T21:23:16.516936,0.674602,0.7919378447059092,0.5849705683162572,0.026000780829037982,50.0,penalized,0.29046379237506875,0.746,0.193744830499725,2.38,5.8870529447757685,0.254,0.806255169500275,0.0,0.0,,,,
438,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:23:16.527945,2025-09-05T21:23:17.193541,0.665596,0.7744585662954281,0.1928020239988942,0.067722154015908,50.0,penalized,0.27950684237358336,0.781,0.18857263050566642,2.1,8.77197863948754,0.21899999999999997,0.8114273694943336,0.0,0.0,,,,
439,COMPLETE,"[7.0, 4.480767131934675]",2025-09-05T21:23:17.205551,2025-09-05T21:31:19.262196,482.056645,0.054491652422439966,0.5709927246806912,0.03148952991052294,50.0,passed,0.6771464421353367,0.224,0.023901111422836265,0.108,0.5859131200358166,0.776,0.9760988885771638,0.54,0.26760859995522923,7.0,3.0,10.0,4.480767131934675
440,COMPLETE,"[11.0, 2.3826269544063097]",2025-09-05T21:31:19.273206,2025-09-05T21:39:21.772373,482.499167,0.11338198123158749,0.021209471145828475,0.034430780467640275,50.0,passed,0.589407039233526,0.246,0.042093836229503835,0.02,0.5358780068363924,0.754,0.9579061637704962,0.09999999999999998,0.33015249145450953,11.0,1.0,12.0,2.3826269544063097
441,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:39:21.783383,2025-09-05T21:39:22.446975,0.663592,0.2700558410923559,0.2434634999466773,0.026000780829037982,50.0,penalized,0.3109394710866458,0.691,0.18884211565341674,1.528,4.139697279312974,0.30900000000000005,0.8111578843465832,0.0,0.0,,,,
442,COMPLETE,"[12.0, 5.044237408656752]",2025-09-05T21:39:22.456984,2025-09-05T21:47:25.278835,482.821851,0.054491652422439966,0.1069671241422181,0.08721827436586217,50.0,passed,0.5739601840689541,0.498,0.03569000312227184,0.032,0.299269260601912,0.502,0.9643099968777281,0.16000000000000003,0.6259134242476101,12.0,3.0,15.0,5.044237408656752
443,COMPLETE,"[-5.0, -5.0]",2025-09-05T21:47:25.289845,2025-09-05T21:47:25.955439,0.665594,0.5280513387348447,0.021209471145828475,0.09280597684120843,50.0,penalized,0.3450869007080867,0.679,0.06905239716765336,1.088,3.5765890135962692,0.32099999999999995,0.9309476028323467,0.0,0.0,,,,
444,COMPLETE,"[11.0, 4.961289083001147]",2025-09-05T21:47:25.967450,2025-09-05T21:55:28.596046,482.628596,0.054491652422439966,0.15655485837628175,0.07887946800609245,50.0,passed,0.5910910443321923,0.472,0.04466301572000977,0.048,0.32217280695122125,0.528,0.9553369842799903,0.23999999999999988,0.5972839913109735,11.0,3.0,14.0,4.961289083001147
