number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,param_weight_2,param_weight_3,param_weight_4,param_weight_5,param_weight_6,param_weight_7,param_weight_8,param_weight_9,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
55,COMPLETE,[0.10265394818559595],2025-09-17T01:27:57.779498,2025-09-17T01:40:06.419349,728.639851,0.047746461633407636,0.2,0.04466883087171672,50.0,8,0.49059636651440053,0.9301046208678622,0.7731320505228232,0.07879990554956515,0.03608716369942964,0.47025579206373663,0.7111658032335461,0.49239642432929565,0.9105874641935615,,,30.0,9.0,39.0,5.7174002762548,random,"[0.2112659731366085, 0.1756108843587937, 0.017898780798947158, 0.008196916331397538, 0.10681491662816524, 0.1615357370673228, 0.11184398767726784, 0.20683280400149723]"
56,COMPLETE,[0.14766666802660708],2025-09-17T01:40:06.435077,2025-09-17T01:52:16.831755,730.396678,0.04685724020006407,0.2,0.054686483859399934,50.0,8,1.9762775553153036,0.7502495637142806,0.4488772730241876,0.0380353051025573,0.8408352873466853,0.5004991551472848,0.4863532460153673,0.7682489211703664,0.928493906528141,,,33.0,6.0,39.0,5.341006997753759,random,"[0.1575627353268194, 0.09427040598809251, 0.007987937615424415, 0.17658698417332266, 0.10511171179274528, 0.10214087616109886, 0.1613428481480327, 0.1949965007944641]"
57,COMPLETE,[0.1360086456241111],2025-09-17T01:52:16.847407,2025-09-17T02:03:27.904951,671.057544,0.05275321215359291,0.2,0.030035106774552667,50.0,7,2.4629646164091583,0.6638500609138634,0.21428167590090896,0.9802318423116354,0.7073415100420589,0.01705571797696152,0.7513877322683188,0.18374713655246463,,,,24.0,11.0,35.0,5.5595986536929765,random,"[0.18870657974572624, 0.06091189041359368, 0.2786415324958176, 0.20106949585643502, 0.0048482728164691985, 0.21359011223718155, 0.052232116434776696]"
58,COMPLETE,[0.2320246141919053],2025-09-17T02:03:27.919964,2025-09-17T02:13:41.930862,614.010898,0.04574411894386555,0.2,0.04455204130263009,50.0,5,2.998216699644881,0.5378869764610471,0.5192849943413786,0.5237013861239183,0.024767872482003583,0.578017615167956,,,,,,24.0,6.0,30.0,5.3154613397371975,random,"[0.24632372304722977, 0.23780500128541637, 0.23982747461888093, 0.01134237270786193, 0.2647014283406111]"
59,COMPLETE,[0.08906858418467715],2025-09-17T02:13:41.946746,2025-09-17T02:22:39.266751,537.320005,0.045549601553415024,0.2,0.03614585996246186,50.0,3,1.6128187931528888,0.7545679608929622,0.965049726442824,0.8874733280355966,,,,,,,,27.0,6.0,33.0,5.681178024876493,random,"[0.28942908262275346, 0.3701634199776304, 0.3404074973996161]"
60,COMPLETE,[0.22156876930483868],2025-09-17T02:22:39.283206,2025-09-17T02:31:40.154681,540.871475,0.04730426018233848,0.2,0.05306814745990822,50.0,3,1.4917489029850157,0.6839562836445064,0.5725835333355751,0.05295250030963901,,,,,,,,38.0,7.0,45.0,5.3106793184603935,random,"[0.5223064500753261, 0.4372561226786434, 0.040437427246030534]"
61,COMPLETE,[0.18110015868695997],2025-09-17T02:31:40.170264,2025-09-17T02:40:36.126036,535.955772,0.04787715171400851,0.2,0.05468170653721183,50.0,3,1.6480021286901807,0.17397411283905329,0.6101029497076459,0.8093151822278438,,,,,,,,38.0,7.0,45.0,5.434689766764336,random,"[0.10918473678379786, 0.3828956440000575, 0.5079196192161446]"
62,COMPLETE,[0.11453462866624964],2025-09-17T02:40:36.141049,2025-09-17T02:52:47.128181,730.987132,0.05117464266103519,0.2,0.046590982409583606,50.0,8,2.0647425366729517,0.6283647966575061,0.4792131647316065,0.25903061627019974,0.5950686705959443,0.014320176894805707,0.6168151715396857,0.46963658175854744,0.7545787990309392,,,31.0,9.0,40.0,5.376108671727756,random,"[0.1646214804724796, 0.12554614940183878, 0.06786185948819362, 0.15589843042987797, 0.003751656256987341, 0.16159566426521987, 0.12303723853465057, 0.19768752115075222]"
63,COMPLETE,[0.12651502960000985],2025-09-17T02:52:47.143194,2025-09-17T03:03:53.211655,666.068461,0.05234784956437381,0.2,0.03817178873583771,50.0,7,2.551691947035962,0.27667888216248226,0.24442752050694486,0.6793387019560453,0.33477188688058024,0.9416498279555895,0.3290645687193051,0.6508182033827511,,,,27.0,11.0,38.0,5.404226442878802,random,"[0.08004018654915745, 0.07071021895930142, 0.196525285954757, 0.09684585996555872, 0.27240903716419446, 0.09519479499539021, 0.18827461641164073]"
64,COMPLETE,[0.0946123050497819],2025-09-17T03:03:53.226668,2025-09-17T03:14:07.846995,614.620327,0.050110242767457236,0.2,0.03874291350063627,50.0,5,1.3171003624594846,0.5173200176411424,0.667170171631132,0.5081913093549955,0.20180709968143765,0.6207822215755823,,,,,,27.0,9.0,36.0,5.6455563784693075,random,"[0.2056716968811099, 0.265247847809018, 0.20204238260847546, 0.08023275191127188, 0.24680532079012477]"
65,COMPLETE,[0.17867126748817233],2025-09-17T03:14:07.863009,2025-09-17T03:24:18.768198,610.905189,0.050047057908696055,0.2,0.031237315818060878,50.0,5,1.084432079829031,0.6198066933095638,0.47882983714352223,0.5103176692321575,0.5718738812069301,0.9231955478302006,,,,,,23.0,10.0,33.0,5.851277945837701,random,"[0.199678471379639, 0.15426101551314866, 0.16440521409374895, 0.18423631699038165, 0.2974189820230817]"
66,COMPLETE,[0.11372846334565402],2025-09-17T03:24:18.784212,2025-09-17T03:36:34.844946,736.060734,0.04545339171840363,0.2,0.048448315571327616,50.0,8,2.3704475148807873,0.09473154811302878,0.34952105457016536,0.4417651674222599,0.8196086853501537,0.5643009809917555,0.2245435215194845,0.9176022514280683,0.2965113414771458,,,27.0,6.0,33.0,5.409592376405338,random,"[0.025543855563641648, 0.0942464840091017, 0.11911961595115318, 0.22100310080767213, 0.15216074306815033, 0.06054696028615117, 0.2474265420785127, 0.07995269823561717]"
67,COMPLETE,[0.12869527906262715],2025-09-17T03:36:34.860311,2025-09-17T03:47:17.082617,642.222306,0.0474164146318375,0.2,0.03353678933429913,50.0,6,1.4091060147026726,0.7636396167454709,0.08420829552351188,0.3835703596322062,0.2449875644266387,0.08808904524206326,0.8545669569121144,,,,,26.0,8.0,34.0,5.820468215286144,random,"[0.31567593874518945, 0.034810311247088145, 0.1585616181986079, 0.10127379157052545, 0.03641454874809664, 0.3532637914904924]"
68,COMPLETE,[0.10184647855056962],2025-09-17T03:47:17.099632,2025-09-17T03:58:32.247992,675.14836,0.04615802868478739,0.2,0.0497945780603861,50.0,7,0.43962201333616446,0.9334920326708447,0.3988123187952584,0.7642823826941139,0.4075446390667707,0.7282893399836631,0.019519425515625237,0.424440627015603,,,,33.0,7.0,40.0,5.669355354678815,random,"[0.25391603649152206, 0.10847960105535469, 0.20788988719994153, 0.11085485020062383, 0.19809954038770444, 0.005309413458343534, 0.11545067120650997]"
69,COMPLETE,[0.10021046207262924],2025-09-17T03:58:32.263782,2025-09-17T04:11:31.893425,779.629643,0.05287474233535381,0.2,0.03201097253575755,50.0,9,0.954711340654878,0.9251018209427656,0.31500601615251483,0.49136969675564124,0.7857921452212887,0.03549855496695158,0.3027694427725791,0.21148001832029997,0.06577249279250567,0.41814102416878735,,25.0,11.0,36.0,5.745613148162647,random,"[0.2605237234087118, 0.08871081903240063, 0.13837770077950073, 0.2212918522738859, 0.009996970610428858, 0.08526480088981825, 0.05955621376163717, 0.018522604033698438, 0.11775531520991817]"
70,COMPLETE,[0.13769144228997773],2025-09-17T04:11:31.908427,2025-09-17T04:22:44.281062,672.372635,0.05049121393494178,0.2,0.04970767941763511,50.0,7,2.4405515951187966,0.8264606624222095,0.7546784548219571,0.11939424750892487,0.38052157389254815,0.14820602355514814,0.7815989693636815,0.5891703269355067,,,,35.0,9.0,44.0,5.314334090017292,random,"[0.22957047665665198, 0.20963114213834658, 0.0331647899978132, 0.10569954877298726, 0.041167993853724195, 0.21710899999194733, 0.16365704858852945]"
71,COMPLETE,[0.55359218635754],2025-09-17T04:22:44.296076,2025-09-17T04:33:29.332652,645.036576,0.0494070657713284,0.2,0.05147101188212287,50.0,6,0.02457466604981562,0.5583203427464741,0.8468821293908545,0.7930332307790534,0.2818861860096554,0.8702708454881456,0.5656615483012163,,,,,59.0,9.0,68.0,5.549535878619745,random,"[0.1425721663795053, 0.21625903735012192, 0.20250823240099794, 0.07198219576624332, 0.22223155826244015, 0.14444680984069136]"
72,COMPLETE,[0.10427747197627794],2025-09-17T04:33:29.348657,2025-09-17T04:47:18.962256,829.613599,0.046527573069318824,0.2,0.04464147855071547,50.0,10,1.4669403092320072,0.5782148713633921,0.6622193308632904,0.8056091899463025,0.8922636111118026,0.9367826344724525,0.7072013321096748,0.8548126398033391,0.9339980295288899,0.4522181516293216,0.17186611205426164,27.0,6.0,33.0,5.602573901560235,random,"[0.08265897138274894, 0.09466786731005802, 0.11516623019472716, 0.12755395260390426, 0.13391818994923393, 0.10109828987078615, 0.12220013187227369, 0.13352011547598583, 0.06464705268847278, 0.024569198651809288]"
73,COMPLETE,[0.1275581334265389],2025-09-17T04:47:18.978270,2025-09-17T04:57:03.468443,584.490173,0.047110559832996224,0.2,0.03649143018034945,50.0,4,2.837839629998534,0.7224429759925383,0.6517377086838072,0.39865318387221577,0.6916909047702627,,,,,,,24.0,6.0,30.0,5.465991235129843,random,"[0.29313682857391965, 0.2644476191676305, 0.1617566145766001, 0.28065893768184974]"
74,COMPLETE,[0.33844019801813363],2025-09-17T04:57:03.482958,2025-09-17T05:10:53.128574,829.645616,0.047858945972113674,0.2,0.030151160081897922,50.0,10,0.5431454902338643,0.1727629236776881,0.410297373468955,0.8395136361499823,0.9475268701813853,0.4617817542312007,0.2501683881766184,0.1307490538136791,0.07213843847563502,0.9901321039158095,0.15955512942595693,22.0,9.0,31.0,6.081370905570461,random,"[0.03895772416312936, 0.09252130931912647, 0.18930879364679679, 0.21366558090060256, 0.10413094327153061, 0.056412515217106406, 0.02948367314370302, 0.01626708629298114, 0.22327298339413718, 0.03597939065088653]"
75,COMPLETE,[0.14334731942570672],2025-09-17T05:10:53.145590,2025-09-17T05:23:51.806233,778.660643,0.05268417842821848,0.2,0.05444365843564403,50.0,9,1.6780371882577483,0.06503917141812189,0.2182970222154796,0.5502285329065466,0.15911457207165117,0.7848540921452943,0.4997801511870214,0.7928522605028814,0.3391184506712166,0.34539302953709106,,35.0,10.0,45.0,5.26025390880636,random,"[0.017322173524358466, 0.05814002263893641, 0.14654482702103908, 0.04237769589591079, 0.20903370198310262, 0.1331086837997372, 0.21116388994746763, 0.09031893426307797, 0.09199007092636985]"
76,COMPLETE,[0.3114804437603601],2025-09-17T05:23:51.822040,2025-09-17T05:32:45.455978,533.633938,0.045571765735057196,0.2,0.05064180840500456,50.0,3,0.14604452255890454,0.21209307007950134,0.9747264348403193,0.24009072103831752,,,,,,,,49.0,7.0,56.0,5.611518823471308,random,"[0.14863799152962523, 0.6831028449500475, 0.1682591635203273]"
77,COMPLETE,[0.12171064410592503],2025-09-17T05:32:45.472010,2025-09-17T05:43:26.705032,641.233022,0.052566672123327704,0.2,0.03449175269137207,50.0,6,2.203459659755069,0.17266143963921105,0.8474937182853619,0.2903005060166533,0.5134030326163429,0.5368510830197145,0.08079139717822262,,,,,23.0,11.0,34.0,5.798726849771737,random,"[0.07071937596551135, 0.34711993029288246, 0.11890246409892441, 0.2102817059865605, 0.2198856540110835, 0.033090869645037706]"
78,COMPLETE,[0.08796387387310374],2025-09-17T05:43:26.720045,2025-09-17T05:53:09.863619,583.143574,0.04879080750766799,0.2,0.047201354399371606,50.0,4,1.653569842419809,0.36167604926669433,0.06520117060733356,0.9846355691412553,0.7040038308511208,,,,,,,33.0,7.0,40.0,5.345583586124279,random,"[0.1709634638982578, 0.030820448298558418, 0.46543504309762196, 0.33278104470556186]"
79,COMPLETE,[0.07490602708829956],2025-09-17T05:53:09.879634,2025-09-17T06:05:23.614354,733.73472,0.04835449266142035,0.2,0.040509800306048185,50.0,8,1.893991153068884,0.16999206486107074,0.7458015601049134,0.5770305652417742,0.11210964357881853,0.633085378925224,0.8089291527801633,0.48340077892467637,0.9280628223638269,,,28.0,6.0,34.0,5.66396280062635,random,"[0.03812838879127322, 0.16727964254130506, 0.12942513377884698, 0.025145644775347163, 0.1419979543483935, 0.18143885284883435, 0.10842443061037996, 0.20815995230561987]"
80,COMPLETE,[0.1412950348664896],2025-09-17T06:05:23.630367,2025-09-17T06:19:15.238447,831.60808,0.045843353780606166,0.2,0.03619655652379584,50.0,10,1.1541560073602946,0.03329583958488306,0.6469832275830585,0.6772914522122979,0.2822715341845646,0.6873489611498383,0.5559127874591012,0.05978289364790276,0.7136022607841547,0.4738315656857839,0.5630179652508354,24.0,6.0,30.0,5.905364798239868,random,"[0.007094276211541224, 0.13785138857986765, 0.14430909980391143, 0.060143016518795944, 0.14645203259348888, 0.11844719679491829, 0.012737818464742133, 0.1520457692702704, 0.10095831931651215, 0.11996108244595187]"
81,COMPLETE,[0.08825306281274008],2025-09-17T06:19:15.254462,2025-09-17T06:31:26.181857,730.927395,0.04791754773028606,0.2,0.05107121806005646,50.0,8,1.9218765564580391,0.7812366630276164,0.2682047212994265,0.9588389494845279,0.8584261832390296,0.949294099413003,0.9201604549493934,0.33478833872341335,0.769194983410312,,,32.0,6.0,38.0,5.439007672484152,random,"[0.13377009374817375, 0.04592433050042204, 0.16418069226918972, 0.1469871505553148, 0.1625463405428742, 0.1575578261328877, 0.057325352964448927, 0.13170821328668889]"
82,COMPLETE,[0.07435784399314672],2025-09-17T06:31:26.197355,2025-09-17T06:40:21.153745,534.95639,0.045039086794004035,0.2,0.03384734559280421,50.0,3,1.4489338317481808,0.7707633841871205,0.20632357795273518,0.19785786633088548,,,,,,,,31.0,6.0,37.0,5.666631134846644,random,"[0.6559996397365431, 0.1756027797673507, 0.16839758049610634]"
83,COMPLETE,[0.06846839293652203],2025-09-17T06:40:21.169760,2025-09-17T06:49:16.218633,535.048873,0.05224499758210637,0.2,0.03537310236823707,50.0,3,0.7352671940595121,0.8283603674264143,0.36215804887958275,0.9241518152436708,,,,,,,,29.0,13.0,42.0,5.701787527663113,random,"[0.39172082486798765, 0.1712598226789181, 0.4370193524530943]"
84,COMPLETE,[0.09265717843223271],2025-09-17T06:49:16.234610,2025-09-17T06:59:58.749281,642.514671,0.04876993915378073,0.2,0.04090981736226228,50.0,6,2.828884748496989,0.45484485990579626,0.30035836115818193,0.22724673262307188,0.5222030662359851,0.5914540834774547,0.99617420060742,,,,,29.0,7.0,36.0,5.5603323262006725,random,"[0.14709038900059682, 0.09713164218562104, 0.0734883764709689, 0.16887307941847238, 0.19126787809080315, 0.32214863483353773]"
85,COMPLETE,[0.0929573255629092],2025-09-17T06:59:58.765766,2025-09-17T07:12:09.260967,730.495201,0.04574671056544571,0.2,0.04658416866605713,50.0,8,2.962487910256281,0.06586282699616679,0.7954906100053782,0.45479781291358495,0.4680589848397585,0.6216946679265857,0.9515010095648018,0.2767359950077065,0.5927611404721534,,,26.0,6.0,32.0,5.460842276283428,random,"[0.015581816344616117, 0.18819703244277455, 0.10759598878385526, 0.11073331456976544, 0.14708041819436254, 0.2251059460842524, 0.0654701543619688, 0.14023532921840484]"
86,COMPLETE,[0.09876172494751528],2025-09-17T07:12:09.276724,2025-09-17T07:24:17.434720,728.157996,0.046528084570789496,0.2,0.04974428894143166,50.0,8,0.5082661051064514,0.4873991622566349,0.11185697416563521,0.01015132841244243,0.7335724831016717,0.4885163106815756,0.38212036619254625,0.12051539415182817,0.766949824703681,,,35.0,7.0,42.0,5.605446505954339,random,"[0.1571706864983753, 0.03607030701047249, 0.003273479683606739, 0.236553731917782, 0.1575309312391655, 0.12322163214525608, 0.03886237133598452, 0.24731686016935744]"
87,COMPLETE,[0.0741748981236489],2025-09-17T07:24:17.450518,2025-09-17T07:36:28.459038,731.00852,0.047147140777742014,0.2,0.04777725485107735,50.0,8,2.060317095503763,0.3576659757845279,0.5652994288419977,0.17454895367391438,0.9720694825382175,0.3724147918426404,0.15861312148629608,0.5109147052300612,0.7439781476188271,,,29.0,6.0,35.0,5.619045779090343,random,"[0.09276761727469487, 0.14662138590451462, 0.04527266115990616, 0.25212509946666545, 0.09659300916536251, 0.041139393582267356, 0.13251565159597203, 0.19296518185061698]"
88,COMPLETE,[0.13808839558853075],2025-09-17T07:36:28.475021,2025-09-17T07:47:14.089480,645.614459,0.05257605852838363,0.2,0.03781306578502492,50.0,6,2.7362741409509383,0.7073301275615779,0.4218375659397646,0.8444722294698969,0.4047835338383042,0.936220547660315,0.8530159022777198,,,,,27.0,11.0,38.0,5.317870059694709,random,"[0.16971877345759118, 0.10121688798474071, 0.20262503379958344, 0.09712489571976501, 0.22463938243726247, 0.2046750266010571]"
89,COMPLETE,[0.14667544178124897],2025-09-17T07:47:14.104494,2025-09-17T07:56:10.931194,536.8267,0.05178253182051196,0.2,0.04652079113374047,50.0,3,0.25075944576928877,0.27610552270380884,0.9012946767294239,0.9361590434040532,,,,,,,,39.0,11.0,50.0,5.568818724696576,random,"[0.13063533640682767, 0.42643454626779576, 0.4429301173253766]"
90,COMPLETE,[0.06436027465825243],2025-09-17T07:56:10.946602,2025-09-17T08:08:20.045317,729.098715,0.045757858527455016,0.2,0.0469067180943046,50.0,8,0.629696579258723,0.05666079111150793,0.2449489370625758,0.4905243251855109,0.017565252755022322,0.42175139386771043,0.6606486263040873,0.3883628467620975,0.605546537063782,,,31.0,7.0,38.0,5.690680145242185,random,"[0.01963292449983745, 0.08487463541059267, 0.16996633567555128, 0.006086347797037266, 0.14613656306369918, 0.22891428705299421, 0.1345674548386884, 0.20982145166159955]"
91,COMPLETE,[0.10186439143087828],2025-09-17T08:08:20.061330,2025-09-17T08:17:15.337441,535.276111,0.051299816831388186,0.2,0.04323064260812784,50.0,3,1.2562816414317672,0.5622745104517459,0.5427196244230617,0.8959249936532877,,,,,,,,34.0,10.0,44.0,5.539190378431684,random,"[0.28100811393879926, 0.2712351622238196, 0.44775672383738113]"
92,COMPLETE,[0.08836389360775122],2025-09-17T08:17:15.352455,2025-09-17T08:30:14.107471,778.755016,0.048357629499880185,0.2,0.03816128332190008,50.0,9,0.8410914684603346,0.8956343345089245,0.45414572298448147,0.3671079427743801,0.6593223985020722,0.740796144934275,0.2806645891563253,0.30468798779391565,0.17565806459955147,0.7243186149823891,,26.0,8.0,34.0,5.792939461231903,random,"[0.19460429950872699, 0.09867722450003813, 0.07976557094237459, 0.14325821216005538, 0.16096090704555666, 0.06098307497291139, 0.06620290239974905, 0.03816715516293531, 0.15738065330765255]"
93,COMPLETE,[0.2296931805867156],2025-09-17T08:30:14.123376,2025-09-17T08:39:55.781988,581.658612,0.052055896343311606,0.2,0.05424042215647358,50.0,4,2.2797179069207147,0.6544630979921751,0.5919436771219015,0.8381976347910991,0.9664396912715663,,,,,,,34.0,9.0,43.0,5.118308463301168,random,"[0.2145046339185194, 0.19401347784307602, 0.274724850574208, 0.31675703766419666]"
