number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
356,COMPLETE,[0.0456904031251162],2025-09-22T03:50:42.304599,2025-09-22T03:59:06.274854,503.970255,0.05160717902712758,0.2,0.05184340367632442,50.0,2,0.4584640204900041,0.46820879507231544,0.3716130271103431,43.0,10.0,53.0,5.46924888465473,random,"[0.5575096796787945, 0.44249032032120555]"
357,COMPLETE,[0.06809386451476081],2025-09-22T03:59:06.289867,2025-09-22T04:07:34.245298,507.955431,0.048146979613000275,0.2,0.047373760275288695,50.0,2,2.659788228310861,0.20981622141322018,0.2783194358909566,35.0,9.0,44.0,5.336411859344092,random,"[0.4298317860489248, 0.5701682139510752]"
358,COMPLETE,[0.044619567418250176],2025-09-22T04:07:34.261558,2025-09-22T04:15:59.087082,504.825524,0.04530471959357083,0.2,0.04819318957680857,50.0,2,1.7615267962451033,0.8518565232682175,0.6511127937174072,37.0,6.0,43.0,5.473478880560914,random,"[0.5667823778177403, 0.4332176221822596]"
359,COMPLETE,[0.09359082052166333],2025-09-22T04:15:59.101678,2025-09-22T04:24:22.555135,503.453457,0.04870545795213825,0.2,0.03964379718513552,50.0,2,0.7893574039182418,0.21361525161085437,0.01131637190003056,56.0,10.0,66.0,5.673540441103769,random,"[0.9496897247110166, 0.050310275288983256]"
360,COMPLETE,[0.08572603825367077],2025-09-22T04:24:22.571148,2025-09-22T04:32:48.221772,505.650624,0.05147494322245863,0.2,0.03196358538777215,50.0,2,0.3598967922162324,0.8680878419011563,0.0200570761609978,53.0,16.0,69.0,5.818361775733545,random,"[0.9774168879953055, 0.022583112004694445]"
361,COMPLETE,[0.045923543980707165],2025-09-22T04:32:48.237232,2025-09-22T04:41:12.361956,504.124724,0.04518604081273561,0.2,0.04383383934889528,50.0,2,2.909013133697976,0.32852806851043076,0.9799425731131307,38.0,6.0,44.0,5.699955794129633,random,"[0.25107790580825745, 0.7489220941917426]"
362,COMPLETE,[0.06355145080669228],2025-09-22T04:41:12.376926,2025-09-22T04:49:37.957488,505.580562,0.04868480472646219,0.2,0.03183144371980693,50.0,2,1.1644540444258014,0.5737103621735071,0.12754294996218998,42.0,11.0,53.0,5.748016922641169,random,"[0.818121429510611, 0.18187857048938913]"
363,COMPLETE,[0.042047354926495854],2025-09-22T04:49:37.973227,2025-09-22T04:58:02.910561,504.937334,0.04868162132225564,0.2,0.053513401874841875,50.0,2,1.1746261635388278,0.7100647872606061,0.9586392031149564,40.0,8.0,48.0,5.3535725832041345,random,"[0.4255187207293711, 0.574481279270629]"
364,COMPLETE,[0.041220205384526774],2025-09-22T04:58:02.926574,2025-09-22T05:06:27.442709,504.516135,0.04915567306580541,0.2,0.03377756889115987,50.0,2,1.5596480133415258,0.9152785761457912,0.4462839393581589,35.0,9.0,44.0,5.595875363447555,random,"[0.6722266261913229, 0.32777337380867705]"
365,COMPLETE,[0.04212800036738854],2025-09-22T05:06:27.457721,2025-09-22T05:14:52.527415,505.069694,0.04931178284750556,0.2,0.04000586888190022,50.0,2,0.27787728786863375,0.5837411292398533,0.6884388270858908,33.0,12.0,45.0,5.741902576773759,random,"[0.45885106610686555, 0.5411489338931345]"
366,COMPLETE,[0.04252441734584257],2025-09-22T05:14:52.542358,2025-09-22T05:23:17.275674,504.733316,0.04646418056945478,0.2,0.04326896586079607,50.0,2,0.272495358367452,0.052516399945682385,0.11856503905644904,37.0,9.0,46.0,5.6935494623307195,random,"[0.3069672563662976, 0.6930327436337025]"
367,COMPLETE,[0.0564599365448432],2025-09-22T05:23:17.290416,2025-09-22T05:31:41.804422,504.514006,0.052888433799991405,0.2,0.039065003054161954,50.0,2,1.3157895924749925,0.8386522900297712,0.9944499906651653,33.0,13.0,46.0,5.478739871792512,random,"[0.45750436233805497, 0.542495637661945]"
368,COMPLETE,[0.04436298283622312],2025-09-22T05:31:41.819241,2025-09-22T05:40:07.738579,505.919338,0.04936928115748638,0.2,0.0434180705167837,50.0,2,2.3817694371514095,0.5552190659200744,0.34384934607162404,39.0,9.0,48.0,5.482468365926358,random,"[0.6175492971553771, 0.38245070284462285]"
369,COMPLETE,[0.03751973801220327],2025-09-22T05:40:07.753592,2025-09-22T05:48:31.323734,503.570142,0.04723371748571075,0.2,0.0408968683945111,50.0,2,2.240571786423391,0.48304374130400884,0.8698461333788939,33.0,9.0,42.0,5.7269974725655555,random,"[0.3570458692487643, 0.6429541307512356]"
370,COMPLETE,[0.04884842102540679],2025-09-22T05:48:31.338746,2025-09-22T05:56:55.472603,504.133857,0.04643368922320089,0.2,0.03971498965587866,50.0,2,0.5050437724664998,0.626117336094115,0.7533298298857812,32.0,9.0,41.0,5.847125555455515,random,"[0.45389004489298423, 0.5461099551070157]"
371,COMPLETE,[0.0851061999586964],2025-09-22T05:56:55.487244,2025-09-22T06:05:19.369041,503.881797,0.050877751807523325,0.2,0.04589266775148173,50.0,2,1.9355220178575507,0.1803806865357671,0.04201265092813559,50.0,11.0,61.0,5.4150597704006795,random,"[0.8110885361619488, 0.18891146383805127]"
372,COMPLETE,[0.04450197274568972],2025-09-22T06:05:19.384250,2025-09-22T06:13:43.247350,503.8631,0.04716052240084663,0.2,0.04045268356047311,50.0,2,2.8760989900344116,0.8718893325954375,0.9473074641241529,34.0,8.0,42.0,5.477506073910332,random,"[0.47927158522246993, 0.52072841477753]"
373,COMPLETE,[0.08640988295328676],2025-09-22T06:13:43.262364,2025-09-22T06:22:06.542446,503.280082,0.05207820997875749,0.2,0.046612933144375424,50.0,2,2.83055587432964,0.8792764409944195,0.5296183748386892,44.0,11.0,55.0,5.166551570995649,random,"[0.6240894856827798, 0.3759105143172203]"
374,COMPLETE,[0.04584229048167968],2025-09-22T06:22:06.558395,2025-09-22T06:30:33.137487,506.579092,0.049159547964470814,0.2,0.05118895400355748,50.0,2,2.275164589870061,0.3988305952774881,0.30393148578904844,40.0,9.0,49.0,5.248141893314701,random,"[0.5675186610413139, 0.4324813389586861]"
375,COMPLETE,[0.0669328755635053],2025-09-22T06:30:33.153416,2025-09-22T06:38:57.857674,504.704258,0.046251786580324084,0.2,0.030015738858825927,50.0,2,2.7419438929902555,0.3463858328398124,0.33248648890152077,29.0,7.0,36.0,5.6039042949730415,random,"[0.5102370825066481, 0.4897629174933519]"
376,COMPLETE,[0.0679010221340628],2025-09-22T06:38:57.873689,2025-09-22T06:47:23.361204,505.487515,0.046919009795118816,0.2,0.03822395576594271,50.0,2,0.3818182526072932,0.30406582011827593,0.9755888291467905,38.0,10.0,48.0,5.810716871981727,random,"[0.23761553188816026, 0.7623844681118397]"
377,COMPLETE,[0.035701378819912796],2025-09-22T06:47:23.376237,2025-09-22T06:55:47.237321,503.861084,0.047124454701158364,0.2,0.051628354901008436,50.0,2,2.210756438585069,0.3837734278539559,0.3880823758910168,39.0,7.0,46.0,5.28460627193034,random,"[0.4972087091810709, 0.502791290818929]"
378,COMPLETE,[0.05556633048244559],2025-09-22T06:55:47.252334,2025-09-22T07:04:11.042353,503.790019,0.04753230735940073,0.2,0.04284682026103627,50.0,2,1.55943625060991,0.6345668948328201,0.9782927786703657,32.0,9.0,41.0,5.551759837816805,random,"[0.3934420986883002, 0.6065579013116997]"
379,COMPLETE,[0.0803094855352697],2025-09-22T07:04:11.056932,2025-09-22T07:12:33.848193,502.791261,0.05283346226636799,0.2,0.04967690229178072,50.0,2,0.42387693693712347,0.8986613654668326,0.16974763794436115,54.0,12.0,66.0,5.466156860926201,random,"[0.841121108674305, 0.158878891325695]"
380,COMPLETE,[0.07151971575670711],2025-09-22T07:12:33.864255,2025-09-22T07:20:57.168307,503.304052,0.046453092900432445,0.2,0.03541758952101291,50.0,2,1.1770561564290993,0.17974457348770856,0.03759861290303164,44.0,9.0,53.0,5.6651121569777825,random,"[0.8270080901665041, 0.172991909833496]"
381,COMPLETE,[0.05417078534557131],2025-09-22T07:20:57.183320,2025-09-22T07:29:21.052052,503.868732,0.04595656032761233,0.2,0.0443039947316094,50.0,2,1.522504683209419,0.34849983135378515,0.11843822028846698,45.0,5.0,50.0,5.425184963110775,random,"[0.7463513203263005, 0.25364867967369953]"
382,COMPLETE,[0.048118794777844566],2025-09-22T07:29:21.067066,2025-09-22T07:37:45.711181,504.644115,0.04957897445565696,0.2,0.04591799238595372,50.0,2,0.1402163483987,0.6248589076769557,0.8418740671283964,40.0,10.0,50.0,5.66949288005782,random,"[0.42602090387984887, 0.5739790961201511]"
383,COMPLETE,[0.038332202325787684],2025-09-22T07:37:45.726168,2025-09-22T07:46:08.949258,503.22309,0.05102398511244825,0.2,0.03477733969216137,50.0,2,1.8076028539773024,0.2963207488770036,0.8618912493855729,33.0,13.0,46.0,5.764192384521402,random,"[0.25584327335713297, 0.744156726642867]"
384,COMPLETE,[0.08507480044136755],2025-09-22T07:46:08.965154,2025-09-22T07:54:33.581168,504.616014,0.04767543487964146,0.2,0.03191001749894122,50.0,2,0.9535110815996062,0.11896736555718802,0.8894637634004142,43.0,11.0,54.0,5.860526037992646,random,"[0.11797272232181341, 0.8820272776781866]"
385,COMPLETE,[0.08075027373171717],2025-09-22T07:54:33.596918,2025-09-22T08:02:57.302356,503.705438,0.04950273114575531,0.2,0.03201052387015787,50.0,2,2.469062511550874,0.37062165392304913,0.9766684895943424,33.0,11.0,44.0,5.942204752913177,random,"[0.2750867403775859, 0.7249132596224142]"
386,COMPLETE,[0.07700313215942071],2025-09-22T08:02:57.318371,2025-09-22T08:11:20.961495,503.643124,0.04916542106949092,0.2,0.03151495935124992,50.0,2,1.2225991026307423,0.08558868553307318,0.39117737665648517,38.0,12.0,50.0,5.896574966802671,random,"[0.17951924920999054, 0.8204807507900094]"
387,COMPLETE,[0.04599716468125883],2025-09-22T08:11:20.976508,2025-09-22T08:19:44.537993,503.561485,0.045979477219793646,0.2,0.046820536994510324,50.0,2,2.808772566214999,0.6357397497400112,0.30800389721860455,42.0,6.0,48.0,5.399048162679758,random,"[0.673636057618822, 0.32636394238117805]"
388,COMPLETE,[0.03775823011603707],2025-09-22T08:19:44.552964,2025-09-22T08:28:09.168416,504.615452,0.04984840122258586,0.2,0.04213885425161508,50.0,2,0.8703929657347478,0.9322577785352054,0.7808859050188797,36.0,10.0,46.0,5.597761318759009,random,"[0.5441795615188243, 0.45582043848117576]"
389,COMPLETE,[0.05998090899487095],2025-09-22T08:28:09.183638,2025-09-22T08:36:34.404640,505.221002,0.04855487928366665,0.2,0.039567006618497505,50.0,2,1.84051416821874,0.18773125462071397,0.8631842994088721,41.0,11.0,52.0,5.770468932054636,random,"[0.17863590837616325, 0.8213640916238368]"
390,COMPLETE,[0.11197041835297178],2025-09-22T08:36:34.419852,2025-09-22T08:45:01.242969,506.823117,0.04821841040067305,0.2,0.04993602318421111,50.0,2,0.0022421199817165283,0.2621775245178882,0.039852327331641325,60.0,11.0,71.0,5.626739365962255,random,"[0.8680516939382016, 0.1319483060617983]"
391,COMPLETE,[0.029342329695487477],2025-09-22T08:45:01.259002,2025-09-22T08:53:26.100409,504.841407,0.04604139608271862,0.2,0.053680144327043655,50.0,2,0.3713217560406694,0.8942007218475986,0.6435165442283202,40.0,7.0,47.0,5.537298556357567,random,"[0.5815117912602348, 0.41848820873976517]"
392,COMPLETE,[0.28539725491215295],2025-09-22T08:53:26.115422,2025-09-22T09:01:55.173138,509.057716,0.0518797084003783,0.2,0.05150911749744429,50.0,2,2.8740053423038217,0.6989799851729593,0.09243388007418837,64.0,9.0,73.0,5.057148105784508,random,"[0.883204118435147, 0.11679588156485297]"
393,COMPLETE,[0.13212881575528515],2025-09-22T09:01:55.188048,2025-09-22T09:10:20.704190,505.516142,0.04678738187281435,0.2,0.053386724197202376,50.0,2,1.8787290382798307,0.47237176562574856,0.06716533378188588,60.0,5.0,65.0,5.297314104664396,random,"[0.8755130391299732, 0.12448696087002667]"
394,COMPLETE,[0.04935077359437207],2025-09-22T09:10:20.720204,2025-09-22T09:18:45.312606,504.592402,0.04597640311241095,0.2,0.04107753701738461,50.0,2,0.4321584630855264,0.2774157229979843,0.5350978271169872,35.0,8.0,43.0,5.751102394551019,random,"[0.34142904196333673, 0.6585709580366633]"
395,COMPLETE,[0.03990752047223623],2025-09-22T09:18:45.327873,2025-09-22T09:27:09.822296,504.494423,0.046593219964214866,0.2,0.045270167787437636,50.0,2,2.5590559165731586,0.29778123219392516,0.9057326299205148,39.0,8.0,47.0,5.703037245142815,random,"[0.24742650796789054, 0.7525734920321095]"
396,COMPLETE,[0.07636594602074989],2025-09-22T09:27:09.837292,2025-09-22T09:35:34.496951,504.659659,0.04764011674144572,0.2,0.05210211850254651,50.0,2,1.9876477698997217,0.06635593334232723,0.6119108228729776,50.0,10.0,60.0,5.6395041800081245,random,"[0.09783161674116253, 0.9021683832588374]"
397,COMPLETE,[0.0924697453317164],2025-09-22T09:35:34.512007,2025-09-22T09:44:00.610786,506.098779,0.04554194620939176,0.2,0.034707506807779495,50.0,2,0.7134367103212346,0.10649933892889549,0.8721891543644047,47.0,9.0,56.0,5.822187289351859,random,"[0.10881842349093505, 0.8911815765090649]"
398,COMPLETE,[0.07338425406872],2025-09-22T09:44:00.625786,2025-09-22T09:52:26.512440,505.886654,0.04676759692281915,0.2,0.04343641830720059,50.0,2,2.455436531263463,0.2991464413416099,0.07063800889780177,49.0,7.0,56.0,5.424067692923021,random,"[0.8089751776959031, 0.1910248223040969]"
399,COMPLETE,[0.044437704228203194],2025-09-22T09:52:26.528618,2025-09-22T10:00:51.506460,504.977842,0.051907394842203164,0.2,0.05258658354079844,50.0,2,0.6523418085188794,0.35923585282325937,0.9454435509622867,44.0,12.0,56.0,5.445702919237485,random,"[0.27534415871127527, 0.7246558412887247]"
